Filename                           DATE      TIME       TimeSec  S  Irr    ChiSq      Fo        Fm        Fv    Fv/Fm   Fv/Fo    Sig      p       fmPQ   S   Alp1QA    Tau1QA  Alp2QA    Tau2QA  Alp3QA    Tau3QA  Alp4QA    Tau4QA  Alp1PQ   Tau1PQ  Alp2PQ    Tau2PQ  Alp3PQ    Tau3PQ 
7-29_RR2_01a                    07/29/2023  20:03:28  1693339408 |    0    5.3931    13.139    15.310     2.171  0.1418  0.1653  379.08  0.2069    15.995 |   0.4630        79  0.3990      1800  0.1380    100000  0.0000         0  0.6668      4775  0.3332    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  20:06:24  1693339584 |    0    4.7352    13.298    15.145     1.848  0.1220  0.1389  445.41  0.4733    15.888 |   0.3380       841  0.4610      2992  0.2020    100000  0.0000         0  0.6929      6087  0.3071    100061  0.0000         0
7-29_RR2_01a                    07/29/2023  20:09:20  1693339760 |    0    4.7131    13.529    15.570     2.042  0.1311  0.1509  455.24  0.3484    16.333 |   0.1270       957  0.6380      1965  0.2350    100000  0.0000         0  0.6860      5167  0.3140    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  20:12:16  1693339936 |    0    5.0668    13.434    15.488     2.054  0.1326  0.1529  327.85  0.0000    16.256 |   0.4620      1918  0.3270      2493  0.2110    100000  0.0000         0  0.7396      5748  0.2604    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  20:15:12  1693340112 |    0    4.7873    13.273    15.205     1.932  0.1271  0.1456  396.32  0.3187    16.079 |   0.6370      1314  0.1650      9539  0.1980    100000  0.0000         0  0.6538      3850  0.3462    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  20:18:07  1693340287 |    0    3.6955    13.399    15.372     1.973  0.1284  0.1473  355.82  0.1889    16.121 |   0.1820       352  0.6390      2087  0.1790    100000  0.0000         0  0.7743      4853  0.2257    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  20:21:03  1693340463 |    0    4.5120    13.291    15.300     2.009  0.1313  0.1511  375.35  0.0000    15.703 |   0.4650      1527  0.3170      1984  0.2190    100000  0.0000         0  0.7856      4201  0.2144    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  20:23:59  1693340639 |    0    3.9744    13.189    14.854     1.665  0.1121  0.1262  440.60  0.3931    15.470 |   0.1610       976  0.6600      4276  0.1790    100000  0.0000         0  0.7484      3329  0.2516     69076  0.0000         0
7-29_RR2_01a                    07/29/2023  20:26:55  1693340815 |    0    4.7503    13.101    14.704     1.604  0.1091  0.1224  415.11  0.3384    15.440 |   0.1150       199  0.7440      2281  0.1410    100000  0.0000         0  0.7636      5037  0.2364    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  20:29:50  1693340990 |    0    5.5375    13.078    14.696     1.618  0.1101  0.1238  460.17  0.3219    15.443 |   0.4220      1721  0.3670      2237  0.2110    100000  0.0000         0  0.8336      5398  0.1664    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  20:32:46  1693341166 |    0    5.1402    12.961    14.890     1.930  0.1296  0.1489  351.99  0.0000    15.378 |   0.2810      1496  0.5250      1945  0.1940    100000  0.0000         0  0.8068      5221  0.1932    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  20:35:42  1693341342 |    0    3.6260    13.161    14.931     1.770  0.1185  0.1345  407.43  0.3644    15.670 |   0.4910      1895  0.2750      2463  0.2340    100000  0.0000         0  0.7338      4742  0.2662     88250  0.0000         0
7-29_RR2_01a                    07/29/2023  20:38:37  1693341517 |    0    5.1572    13.357    15.205     1.848  0.1215  0.1383  566.34  0.5472    15.867 |   0.2270        22  0.6260      2677  0.1470    100000  0.0000         0  0.8214      5739  0.1786    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  20:41:33  1693341693 |    0    3.4234    12.884    14.661     1.777  0.1212  0.1379  355.53  0.1088    15.251 |   0.3570      1499  0.4390      1948  0.2030    100000  0.0000         0  0.7688      5358  0.2312     98610  0.0000         0
7-29_RR2_01a                    07/29/2023  20:44:29  1693341869 |    0    5.2241    12.908    14.896     1.987  0.1334  0.1540  304.98  0.1004    15.500 |   0.3980       782  0.3960      1942  0.2050    100000  0.0000         0  0.7222      3604  0.2778    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  20:47:25  1693342045 |    0    4.5024    12.861    14.743     1.881  0.1276  0.1463  369.85  0.1927    15.320 |   0.5550      1624  0.2420      2111  0.2030    100000  0.0000         0  0.7568      4399  0.2432     91148  0.0000         0
7-29_RR2_01a                    07/29/2023  20:50:21  1693342221 |    0    4.1511    13.006    14.581     1.576  0.1081  0.1211  426.75  0.5286    15.416 |   0.1600       117  0.6810      2461  0.1590    100000  0.0000         0  0.7264      5719  0.2736    100301  0.0000         0
7-29_RR2_01a                    07/29/2023  20:53:17  1693342397 |    0    4.0822    12.977    14.778     1.801  0.1219  0.1388  443.53  0.2786    15.507 |   0.4720      1590  0.2960      2067  0.2320    100000  0.0000         0  0.7182      3846  0.2818    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  20:56:13  1693342573 |    0    3.9089    12.822    14.696     1.874  0.1275  0.1462  400.87  0.2494    15.292 |   0.0060      1565  0.7570      2035  0.2370    100000  0.0000         0  0.7184      4065  0.2816    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  20:59:09  1693342749 |    0    4.3882    13.155    14.866     1.711  0.1151  0.1301  411.17  0.3879    15.739 |   0.7690      1644  0.0910     16926  0.1400    100000  0.0000         0  0.7286      4446  0.2714    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  21:02:05  1693342925 |    0    4.2356    13.487    15.178     1.691  0.1114  0.1254  483.29  0.6354    15.676 |   0.3380       534  0.5190      2705  0.1430    100000  0.0000         0  0.6555      3263  0.3445     46214  0.0000         0
7-29_RR2_01a                    07/29/2023  21:05:01  1693343101 |    0    5.2664    13.232    15.109     1.877  0.1243  0.1419  402.84  0.4067    15.893 |   0.4730      1084  0.3590      3713  0.1680    100000  0.0000         0  0.6043      4190  0.3957     70877  0.0000         0
7-29_RR2_01a                    07/29/2023  21:07:57  1693343277 |    0    3.9578    13.051    14.896     1.845  0.1238  0.1413  374.55  0.1743    15.547 |   0.1710        63  0.6470      1716  0.1820     85309  0.0000         0  0.7575      6233  0.2425    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  21:10:58  1693343458 |    0    5.1100    13.237    15.047     1.810  0.1203  0.1368  423.89  0.3512    15.765 |   0.3950      1244  0.3940      1617  0.2100    100000  0.0000         0  0.7167      4179  0.2833     69404  0.0000         0
7-29_RR2_01a                    07/29/2023  21:13:54  1693343634 |    0    4.9842    13.095    14.672     1.578  0.1075  0.1205  326.66  0.0921    15.101 |   0.3250      1525  0.5150      1983  0.1600    100000  0.0000         0  0.8052      3985  0.1948    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  21:16:50  1693343810 |    0    3.7575    13.083    15.144     2.061  0.1361  0.1575  339.11  0.0000    15.641 |   0.5170      1151  0.2990      4586  0.1840    100000  0.0000         0  0.7058      3661  0.2942     88561  0.0000         0
7-29_RR2_01a                    07/29/2023  21:19:45  1693343985 |    0    5.6586    13.213    15.082     1.869  0.1239  0.1414  339.30  0.2080    15.811 |   0.4660       536  0.3520      3512  0.1820    100000  0.0000         0  0.7125      6194  0.2875    103584  0.0000         0
7-29_RR2_01a                    07/29/2023  21:22:41  1693344161 |    0    3.8825    13.002    14.770     1.768  0.1197  0.1360  413.01  0.3532    15.299 |   0.4270      2095  0.3140      3512  0.2590    100000  0.0000         0  0.7124      4919  0.2876    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  21:25:37  1693344337 |    0    4.1087    13.176    15.041     1.865  0.1240  0.1415  308.17  0.0816    15.774 |   0.6300       985  0.2140      7025  0.1560    100000  0.0000         0  0.7259      4130  0.2741     64269  0.0000         0
7-29_RR2_01a                    07/29/2023  21:28:33  1693344513 |    0    4.5808    12.938    14.725     1.787  0.1214  0.1381  496.58  0.4376    15.413 |   0.1490       308  0.6250      2547  0.2260    100000  0.0000         0  0.7082      5456  0.2918    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  21:31:28  1693344688 |    0    5.6075    13.359    15.137     1.778  0.1174  0.1331  430.17  0.4043    15.649 |   0.0330      1893  0.7670      2460  0.2000    100000  0.0000         0  0.1716       301  0.8284      8620  0.0000         0
7-29_RR2_01a                    07/29/2023  21:34:24  1693344864 |    0    5.6204    13.104    14.800     1.696  0.1146  0.1294  506.75  0.5523    15.555 |   0.2390       342  0.5650      2220  0.1960    100000  0.0000         0  0.7473      5269  0.2527    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  21:37:20  1693345040 |    0    3.8669    13.347    15.334     1.987  0.1296  0.1488  331.81  0.0795    15.611 |   0.5960       977  0.2330      5540  0.1710    100000  0.0000         0  0.8270      5653  0.1730    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  21:40:16  1693345216 |    0    5.5241    13.459    15.400     1.941  0.1261  0.1443  380.49  0.2297    15.842 |   0.6860      1231  0.1340      8764  0.1800    100000  0.0000         0  0.7562      6220  0.2438    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  21:43:11  1693345391 |    0    3.8874    13.658    15.497     1.839  0.1186  0.1346  470.71  0.5170    16.029 |   0.4450       773  0.3850      4646  0.1710    100000  0.0000         0  0.6166      2935  0.3834     52484  0.0000         0
7-29_RR2_01a                    07/29/2023  21:46:07  1693345567 |    0    5.2863    13.523    15.575     2.051  0.1317  0.1517  425.97  0.2815    16.057 |   0.5130      2666  0.2770      3466  0.2100    100000  0.0000         0  0.7009      3972  0.2991    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  21:49:02  1693345742 |    0    4.8440    13.686    15.587     1.901  0.1220  0.1389  262.23  0.0202    16.010 |   0.2330       244  0.6110      2455  0.1560    100000  0.0000         0  0.7528      4122  0.2472     77300  0.0000         0
7-29_RR2_01a                    07/29/2023  21:51:59  1693345919 |    0    4.1340    13.841    15.896     2.055  0.1293  0.1485  445.99  0.3933    16.454 |   0.4570       966  0.3540      2828  0.1880    100000  0.0000         0  0.7387      5139  0.2613    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  21:54:54  1693346094 |    0    4.6658    14.019    16.060     2.041  0.1271  0.1456  469.14  0.4378    16.889 |   0.1170       433  0.6710      2419  0.2120    100000  0.0000         0  0.7264      4341  0.2736    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  21:57:50  1693346270 |    0    4.5100    14.142    16.500     2.358  0.1429  0.1667  430.61  0.0021    17.135 |   0.0010        29  0.7950      2076  0.2040    100000  0.0000         0  0.7819      4919  0.2181    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  22:00:47  1693346447 |    0    4.0088    14.390    16.436     2.045  0.1244  0.1421  302.90  0.2643    16.926 |   0.2930      1582  0.4920      2057  0.2150    100000  0.0000         0  0.6990      3301  0.3010     70311  0.0000         0
7-29_RR2_01a                    07/29/2023  22:03:49  1693346629 |    0    4.3211    14.499    16.805     2.305  0.1372  0.1590  350.21  0.0665    17.651 |   0.3230       666  0.5180      1909  0.1590    100000  0.0000         0  0.7495      4876  0.2505    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  22:06:45  1693346805 |    0    5.6995    14.718    17.068     2.350  0.1377  0.1597  348.32  0.0000    17.871 |   0.1480      1139  0.6820      1795  0.1700    100000  0.0000         0  0.8027      4325  0.1973    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  22:09:47  1693346987 |    0    2.9251    14.514    16.901     2.387  0.1412  0.1644  388.36  0.0734    17.631 |   0.0070      1396  0.7880      1815  0.2050    100000  0.0000         0  0.7482      3447  0.2518    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  22:12:44  1693347164 |    0    3.7087    15.058    17.404     2.346  0.1348  0.1558  483.46  0.4253    18.065 |   0.2080       299  0.5980      2432  0.1940    100000  0.0000         0  0.7224      3638  0.2776     90671  0.0000         0
7-29_RR2_01a                    07/29/2023  22:15:41  1693347341 |    0    3.5517    15.236    17.639     2.402  0.1362  0.1577  375.77  0.0575    18.329 |   0.0690      1683  0.7620      2188  0.1690    100000  0.0000         0  0.8142      5018  0.1858     99255  0.0000         0
7-29_RR2_01a                    07/29/2023  22:18:38  1693347518 |    0    4.6060    15.181    17.634     2.453  0.1391  0.1616  497.77  0.3797    18.204 |   0.3590       834  0.4620      4011  0.1790    100000  0.0000         0  0.7283      4266  0.2717    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  22:21:36  1693347696 |    0    5.2508    15.513    18.116     2.602  0.1437  0.1678  480.80  0.4067    18.861 |   0.1970       378  0.6290      2564  0.1740    100000  0.0000         0  0.7589      3795  0.2411     98507  0.0000         0
7-29_RR2_01a                    07/29/2023  22:24:35  1693347875 |    0    4.2363    15.064    17.562     2.497  0.1422  0.1658  430.48  0.2568    18.199 |   0.4090      1756  0.3520      2283  0.2390    100000  0.0000         0  0.7048      3447  0.2952    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  22:27:32  1693348052 |    0    4.5025    15.220    17.411     2.191  0.1259  0.1440  419.79  0.4695    17.985 |   0.5080       942  0.3110      5820  0.1810    100000  0.0000         0  0.7498      5124  0.2502    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  22:30:28  1693348228 |    0    4.7687    15.270    17.404     2.134  0.1226  0.1397  580.65  0.6289    17.948 |   0.1730        24  0.6490      2870  0.1780    100000  0.0000         0  0.7517      3682  0.2483     67006  0.0000         0
7-29_RR2_01a                    07/29/2023  22:33:25  1693348405 |    0    4.6884    15.122    17.578     2.456  0.1397  0.1624  545.97  0.4631    18.116 |   0.4560        30  0.3850      2408  0.1580    100000  0.0000         0  0.7231      3027  0.2769    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  22:36:22  1693348582 |    0    4.1942    15.116    17.368     2.252  0.1297  0.1490  440.18  0.2909    18.098 |   0.2960       619  0.5290      2774  0.1750    100000  0.0000         0  0.7150      6178  0.2850    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  22:39:20  1693348760 |    0    3.4439    15.499    17.831     2.333  0.1308  0.1505  451.32  0.3884    18.517 |   0.0510      2139  0.7210      2780  0.2280    100000  0.0000         0  0.7769      4746  0.2231    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  22:42:18  1693348938 |    0    3.0944    15.955    18.918     2.963  0.1566  0.1857  353.36  0.1516    19.841 |   0.4130      1199  0.4290      2685  0.1570    100000  0.0000         0  0.7703      4051  0.2297    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  22:45:16  1693349116 |    0    5.0743    15.306    17.744     2.438  0.1374  0.1593  447.56  0.0695    18.502 |   0.0020      1806  0.8130      2347  0.1850    100000  0.0000         0  0.7779      3651  0.2221    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  22:48:15  1693349295 |    0    3.5006    15.252    17.976     2.724  0.1515  0.1786  431.20  0.0956    18.717 |   0.2290       337  0.5790      2357  0.1920    100000  0.0000         0  0.7283      4918  0.2717    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  22:51:14  1693349474 |    0    4.5640    15.511    17.964     2.452  0.1365  0.1581  460.65  0.2443    18.784 |   0.1430      1305  0.6920      1764  0.1650    100000  0.0000         0  0.7724      5420  0.2276    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  22:54:13  1693349653 |    0    3.1780    15.722    18.321     2.599  0.1419  0.1653  466.87  0.2301    19.191 |   0.0130       868  0.7850      1629  0.2020    100000  0.0000         0  0.7335      4661  0.2665    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  22:57:12  1693349832 |    0    4.0634    15.963    18.909     2.946  0.1558  0.1845  450.60  0.0417    19.614 |   0.1370        32  0.6880      2019  0.1750    100000  0.0000         0  0.7795      3795  0.2205    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  23:00:11  1693350011 |    0    3.1645    16.031    18.836     2.805  0.1489  0.1750  431.10  0.0505    19.695 |   0.7460      1615  0.0970     17560  0.1570    100000  0.0000         0  0.7553      3795  0.2447    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  23:03:10  1693350190 |    0    2.9342    15.842    18.540     2.698  0.1455  0.1703  511.37  0.3750    19.447 |   0.5170      1183  0.2890      4508  0.1940    100000  0.0000         0  0.6865      3757  0.3135    100152  0.0000         0
7-29_RR2_01a                    07/29/2023  23:06:09  1693350369 |    0    3.5809    16.442    19.361     2.920  0.1508  0.1776  406.19  0.1287    20.087 |   0.6580      1201  0.1990      6623  0.1430    100000  0.0000         0  0.7409      3258  0.2591    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  23:09:08  1693350548 |    0    4.8435    16.412    19.355     2.943  0.1520  0.1793  390.83  0.0000    19.935 |   0.4410       971  0.4230      4608  0.1350    100000  0.0000         0  0.7878      4120  0.2122    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  23:12:07  1693350727 |    0    4.9170    16.397    19.502     3.105  0.1592  0.1893  478.19  0.0232    20.080 |   0.0650        35  0.7500      1684  0.1850    100000  0.0000         0  0.7549      3517  0.2451    100000  0.0000         0
7-29_RR2_01a                    07/29/2023  23:15:06  1693350906 |    0    4.5184    16.772    19.756     2.983  0.1510  0.1779  437.77  0.1588    20.273 |   0.1420        23  0.6960      1825  0.1620    100000  0.0000         0  0.7521      2883  0.2479     75679  0.0000         0
7-29_RR2_01a                    07/29/2023  23:18:06  1693351086 |    0    3.4094    16.573    19.589     3.016  0.1540  0.1820  460.92  0.1908    20.254 |   0.2250       524  0.6340      2713  0.1410    100000  0.0000         0  0.7504      3427  0.2496    100000  0.0000         0
